7,849092,ＶＳ－８５透明蓋,１２００入／箱,箱,0.00,0
7,849093,ＳＨＴ－６１透明盒,３０００入／箱,箱,0.00,0
7,849124,壽司膠膜,２捲／箱,箱,0.00,0
7,849125,ＥＴＵ＿１１Ｂ底透明,１２００個／箱,箱,0.00,0
7,849126,ＥＴＵ＿１１Ｆ蓋透明,１２００個／箱,箱,0.00,0
7,849127,ＶＳ－１５２Ｂ底全紅,８００個／箱,箱,0.00,0
7,849128,ＶＳ－１５２Ｆ透明蓋,８００個／箱,箱,0.00,0
7,849070,ＳＬ＿０６＿ＤＬ沙拉,１００個／條,條,0.00,0
7,849071,ＳＢ＿０６＿１２沙拉,１００個／條,條,0.00,0
7,849129,ＰＰＳＡＶ＿２０Ｖ,（２０＊１３）,箱,0.00,0
7,849130,ＰＰＳＡＶ＿３０Ｖ,（２０＊１６）,箱,0.00,0
7,849131,ＰＰＳＡ＿１０淺,１２００入／箱,箱,0.00,0
7,849132,ＰＰＳＡ＿折舟２０＊,９００入／箱,箱,0.00,0
7,849133,ＰＰＳＡＶ＿２５＊１,６００入／箱,箱,0.00,0
7,849020,三牲盤,３７＊２７．７＊１．７ＣＭ（１２０入）,箱,0.00,0
7,849037,四格便當盒,８００入／箱,箱,0.00,0
7,849038,三牲白盤,１００入／包,包,0.00,0
7,849048,紙湯杯,１０００入／箱,箱,0.00,0
7,849049,紙湯杯蓋,１０００入／箱,箱,0.00,0
7,849039,ＴＳ－０．４Ｂ黑色底,５０入／包,包,0.00,0
7,849044,耐熱紙杯蓋,１０００入／箱,箱,0.00,0
7,849043,耐熱紙杯,１０００入／箱,箱,0.00,0
7,849045,１２ｏｚ透明杯,１０００入／箱,箱,0.00,0
7,849047,１２ｏｚ透明杯蓋,１０００入／箱,箱,0.00,0
7,849040,ＴＳ－０．４Ｆ透明蓋,５０入／包,包,0.00,0
7,849041,０１２Ｍ黑四格,１２００入／箱,箱,0.00,0
7,849042,０１２Ｍ黑四格透明蓋,１２００入／箱,箱,0.00,0
7,849052,Ｋ２００－１１全雞烤,３００入／箱,箱,0.00,0
7,849053,Ｋ２００－１１烤雞黑,３００入／箱,箱,0.00,0
7,849056,三色水果盒－底,６００入／箱,箱,0.00,0
7,849057,三色水果盒－透明蓋,６００入／箱,箱,0.00,0
7,849054,雙色水果盒－底,５００入／箱,箱,0.00,0
7,849055,雙色水果盒－透明蓋,５００入／箱,箱,0.00,0
7,849058,單色水果盒－黑底,６００入／箱,箱,0.00,0
7,849059,單色水果盒－透明蓋,６００入／箱,箱,0.00,0
7,849060,鐵路盒（圓盒）,１箱／６００個,箱,0.00,0
7,849061,鐵路圓盒蓋,１箱/６００個,箱,0.00,0
7,849062,四格便當盒,１箱／５００個,箱,0.00,0
7,849063,六格便當內盒,１箱／８００個,箱,0.00,0
7,849064,六格便當外盒,１箱／４００個,箱,0.00,0
7,849065,菜杯,１箱／１０００個,箱,0.00,0
7,849066,菜杯蓋,１箱／１０００個,箱,0.00,0
7,849050,湯杯,１箱／１０００個,箱,0.00,0
7,849051,湯杯蓋,１箱／１０００個,箱,0.00,0
7,849072,ＣＤ９６／Ｙ３００透,１０００入／箱,箱,0.00,0
7,849073,ＣＤ９６／Ｙ３００透,１０００入／箱,箱,0.00,0
7,849079,輕木舟皿ＳＰ－８,２０００入／箱,箱,0.00,0
7,849080,木舟ＳＰ－８用包裝袋,２０００入／箱,箱,0.00,0
7,849023,微波專用袋,３２００入／箱,箱,0.00,0
7,849136,ＳＡ＿０６黑色本體含,５００組／箱,箱,0.00,0
7,849135,ＳＡ＿０３黑色本體含,２００組／箱,箱,0.00,0
7,849134,ＳＡ＿０２黑色本體含,２００組／箱,箱,0.00,0
7,849137,ＳＰＩ－０‧４黑色本,１００個／箱,箱,0.00,0
7,849138,ＳＰＩ－０‧４透明蓋,１００個／箱,箱,0.00,0
7,849139,菊花,２００枚／包,包,0.00,0
7,849140,裝飾葉片　大葉小,６００枚／盒,盒,0.00,0
7,849141,大朝顏（珍味）日製,１０００入／條,條,0.00,0
7,849142,便當盒ＶＳ－１２７Ｂ,６００個／箱,箱,0.00,0
7,849143,ＶＳ－１２７Ｆ,６００個／箱,箱,0.00,0
7,849144,彈跳盒ＳＨＴ－６,８００個／箱,箱,0.00,0
7,849145,彈跳盒 ＳＨＴ－３,８００個／箱,箱,0.00,0
7,849146,彈跳盒 ＳＨＴ－２,８００個／箱,箱,0.00,0
7,849147,小菜盒ＳＰ－０２Ｂ－,１５００個／箱,箱,0.00,0
7,849148,小菜盒蓋 ＳＰ－０２,１５００個／箱,箱,0.00,0
7,849149,圓形壽司盤底ＺＥＮ－,３００個／箱,箱,0.00,0
7,849150,圓形壽司盤蓋ＺＥＮ－,１００佪／箱,箱,0.00,0
7,849151,透明崁盒－ＳＨＴ－６,３０００個／箱,箱,0.00,0
7,849152,透明崁盒－ＳＨＴ－１,８００個／箱,箱,0.00,0
7,849153,炒米粉盒ＶＳ－７６Ｂ,９００個／箱,箱,0.00,0
7,849154,炒米粉盒ＶＳ－７６Ｆ,９００個／箱,箱,0.00,0
7,849155,燴飯盒ＨＬ－０１０Ｂ,８００個／箱,箱,0.00,0
7,849156,燴飯盒蓋ＨＬ－０１０,８００個／箱,箱,0.00,0
7,849157,主菜盒底－ＣＶ－７Ｂ,１箱／１８００個,箱,0.00,0
7,849158,主菜盒蓋－ＣＶ－７－,１箱／１８００個,箱,0.00,0
7,849161,ＰＥ透明夾鏈帶,800枚/包,包,0.00,0
7,849160,五格餐盒蓋ＯＰ－Ｃ０,８００入／箱,箱,0.00,0
7,849159,五格餐盒底ＰＰ－Ｄ５,８００入／箱,箱,0.00,0
7,859094,戀紫康乃馨,１００包,個,0.00,0
7,859100,母親節插卡,２０片／張,張,0.00,0
7,859013,魔杖,５０支,包,0.00,0
7,859014,聖誕飾品盒,２００入,包,0.00,0
7,859307,隔熱杯（含蓋）（開元,８ＯＺ,個,0.00,0
7,800005,紙包咖啡拌棒,１００００入／箱,箱,0.00,0
7,800006,隔熱杯蓋（開元）,８ＯＺ,個,0.00,0
7,800052,４開白報紙／１０００,１０００張／包,包,0.00,0
7,800053,冷飲杯ＰＥＴ＿２０　,２０００入／箱,箱,0.00,0
7,800054,冷飲杯ＰＥＴ凸蓋,２０００入／箱,箱,0.00,0
7,800055,５００ＣＣ透明杯底／,２０００入／箱,箱,0.00,0
7,800056,咖啡冷飲杯蓋ＰＥＴ,２０００入／箱,箱,0.00,0
7,859004,法國袋（開窗打孔）,１４＊４０,箱,0.00,0
7,859048,耐熱紙杯（橢圓）１４,５００個,條,0.00,0
7,859059,耐熱紙杯（大）Ｍ圓形,５００個,條,0.00,0
7,859068,Ｋ３１５自扣式餐盒／,,個,0.00,0
7,859040,金線（１０公分）,,捲,0.00,0
7,859306,鳳梨酥棉袋,１０００入,包,0.00,0
7,859312,緞帶金色（３．５ＣＭ,４０＊３０ＣＭ,卷,0.00,0
7,859067,起酥蛋糕盒（５００入,５００入,盒,0.00,0
7,859111,８吋清布丁盒（６００,６００入,箱,0.00,0
7,859015,６樓鍚泊紙杯／包,,包,0.00,0
7,859108,塑膠盒Ｓ３２Ｃ,３２００個,箱,0.00,0
7,859112,易方手提袋－小,,個,0.00,0
7,800062,直圓杯（大黑）,,個,0.00,0
7,800063,直圓杯（大白）,,個,0.00,0
7,800064,蓋子（直圓大）,,個,0.00,0
7,859018,白報紙／件,７８ＣＭ＊５４ＣＭ,件,0.00,0
7,859022,蛋糕刀／盒,３００入,盒,0.00,0
7,859024,小牙刀（５００入／包,５００入,包,0.00,0
7,859039,生日快樂蛋糕繩（粉紅,,捲,0.00,0
7,859049,蠟燭－２／個,５０入,個,0.00,0
7,859057,１號數字蠟燭,,個,0.00,0
7,859085,０２３４５６７８９？,,個,0.00,0
7,859017,塑膠盒Ｚ－５０８（外,２００個,箱,0.00,0
7,859012,耐熱紙杯_三角,１０００枚,包,0.00,0
7,859011,起士蛋糕（１８５１）,１００入,箱,0.00,0
7,859007,０９２４野餐盒－大／,１００入,箱,0.00,0
7,859008,０９２１野餐盒－中／,１００入,箱,0.00,0
7,859009,０９０５野餐盒－小／,１００入,箱,0.00,0
7,859010,１４０７蛋糕盒－小／,１００入,箱,0.00,0
7,859005,餐包袋３２＊２４ＣＭ,,公斤,0.00,0
7,859042,ＯＰＰ法國袋,１４＊３８ＣＭ,公斤,0.00,0
7,859043,ＯＰＰ麵包袋－大,２７＊２２ＣＭ,個,0.00,0
7,859069,L型袋＿ＢＰ３０３５,小,個,0.00,0
7,859087,三明治袋＿Ｐ７０,寬幅７０ｍｍ（１０００枚／包）,個,0.00,0
7,859088,ＯＰＰ７＊９麵包袋,１８＊２３ｃｍ,公斤,0.00,0
7,859090,月泉禮盒,１５入／盒,公斤,0.00,0
7,800071,圓木盒（大）,１７５＊４５ＭＭ,個,0.00,0
7,800072,私版長條貼紙,張（８Ｐ）,張,0.00,0
7,859002,ＯＰＰ白吐司（清）,２８＊３２ＣＭ,公斤,0.00,0
7,800074,月泉手提袋,,個,0.00,0
7,800075,白字正體英文１１＊１,１０００枚,包,0.00,0
7,800076,英文咖啡１１＊１１Ｃ,１０００枚,包,0.00,0
7,800077,１號自粘袋,９＊９ｃｍ,個,0.00,0
7,800078,２號自粘袋,１０＊１０ｃｍ,個,0.00,0
7,800080,１０入內襯,,個,0.00,0
7,800081,開門盒（附禮袋）,１５入,個,0.00,0
7,800084,月樓（１２入綠豆凸）,１２入,個,0.00,0
7,800085,組合內襯（大）,１６入,個,0.00,0
7,859091,農場４Ｋ手提餐盒,４Ｋ,個,0.00,0
7,859092,６入紙盤叉,６入／組,箱,0.00,0
7,859093,蛋糕直刀,２００支／箱,箱,0.00,0
7,859028,圓木盒（大）,１７５＊４５Ｈ（ＭＭ）,,0.00,0
7,859103,歐亞時尚手提蛋糕盒,９吋,個,0.00,0
7,859104,美饌手提蛋糕盒,９吋,個,0.00,0
7,859106,月樓紙袋,,個,0.00,0
7,800087,８吋玫瑰蛋糕盒,８吋,個,0.00,0
7,800091,６Ｋ野餐盒（皇冠）,,個,0.00,0
7,800092,４片蛋糕盒（ＰＡＬＬ,,個,0.00,0
7,859098,內襯８＋６,,個,0.00,0
7,859113,木皮船（沙拉包用）,６吋,個,0.00,0
7,800105,起酥三明治紙盒（今點,,個,0.00,0
7,859324,２０吋生日蛋糕盒,２０吋,個,0.00,0
7,859117,４入蛋塔盒Ｖ３,１６５＊１６５＊４５Ｍ／Ｍ（３５０枚）,箱,0.00,0
7,859037,鋁箔盤６Ｆ,１０００枚／箱,箱,0.00,0
7,859038,鋁箔盤１７Ａ－直徑７,１０００枚／箱,箱,0.00,0
7,859325,１０吋圓形蛋糕盒,１００組／箱,個,0.00,0
7,859326,１２吋圓形蛋糕盒,８０組／箱,個,0.00,0
7,859327,１４吋圓形蛋糕盒,５０組／箱,個,0.00,0
7,859328,１６吋圓形蛋糕盒,３０組／箱,個,0.00,0
7,859329,１８吋圓形蛋糕盒,３０組／箱,個,0.00,0
7,859313,白麵包袋ＢＰ２７４０,２６＊１６＊４ｃｍ（１０００枚／箱）,箱,0.00,0
7,859110,６吋布丁盒（底＋高蓋,直徑１６＊高９ｃｍ（１２００套／箱）,箱,0.00,0
7,859107,塑膠盒Ｓ６１Ｃ,８＊８＊４．３（５００枚／箱）,箱,0.00,0
7,859109,塑膠盒Ｓ３２７Ｃ　,１６．７＊７．７＊５．９（５００枚／箱）,箱,0.00,0
7,859036,鋁紙盤５０１（壓紋）,直徑１３８ｍｍ（３０００枚／箱）,箱,0.00,0
7,859044,ＯＰＰ５＊１２（調理,５＊１２ｃｍ（２００００枚／箱）,箱,0.00,0
7,859058,油力式紙杯（咖）,３２＊２４ｃｍ（６００枚／筒）,筒,0.00,0
7,859041,開窗長型麵包袋（ＢＰ,３４＊（９＋６）（１０００枚／箱）,箱,0.00,0
7,859045,ＯＰＰ８＊１０麵包袋,２０＊２５．４ｃｍ（１ｋｇ／包）,包,0.00,0
7,859314,開窗二片土司紙袋（Ｂ,２５＊（１２＋４）窗８ｃｍ（１０００枚）,箱,0.00,0
7,859315,開窗四片土司紙袋（Ｂ,３０＊（１２＋９）窗５ｃｍ（１０００枚）,箱,0.00,0
7,859316,白色開窗八片土司紙袋,３３＊（１６＋１１．５）窗１０．５ｃｍ,箱,0.00,0
7,859019,ＯＰＰ（木條）,５３＊３８ｃｍ（１０００枚／包）,包,0.00,0
7,859020,ＯＰＰ（木盒）,２５＊４４ｃｍ（１０００枚／包）,包,0.00,0
7,859317,開窗六入餐包袋,２１（２０＋６．５）ｃｍ（１０００枚）,箱,0.00,0
7,800057,平口紙袋二入,１０００入／箱,箱,0.00,0
7,800058,紙漿杯座二入,１２００入／箱,箱,0.00,0
7,859120,塑膠盒Ｖ４００（自扣,１８０＊１８０＊８３ｍｍ（５００枚／箱）,箱,0.00,0
7,859050,耐熱紙杯_正方,８２＊８２＊２８ｍｍ（５００枚／包）,包,0.00,0
7,859051,耐熱紙杯_長方,１１８＊８０＊３３ｍｍ（５００枚／包）,包,0.00,0
7,859052,吐司紙太陽_小,１３５＊５１＊６７ｍｍ（５００枚／包）,包,0.00,0
7,859053,吐司紙太陽_大,１８５＊９４＊１１４ｍｍ（５００枚／包）,包,0.00,0
7,859054,哈雷紙杯太陽_中,９０＊５５ｍｍ（５００枚／包）,包,0.00,0
7,859055,哈雷紙杯太陽_特大,１４０＊６０ｍｍ（１００枚／包）,包,0.00,0
7,859060,烘烤盒英文粉,５０＊５０＊５０ｍｍ（１００枚／包）,包,0.00,0
7,859061,烘烤盒英文藍,５０＊５０＊５０ｍｍ（１００枚／包）,包,0.00,0
7,859062,烘烤盒花瓣,１４０＊５０＊４０ｍｍ（２０００枚／包）,包,0.00,0
7,859063,瓦楞烘烤盒＿長方型咖,１７５＊６５＊４５ｍｍ（１００枚／包）,包,0.00,0
7,859064,瓦楞烘烤盒＿戚風小咖,１１５＊７０ｍｍ（１００枚／包）,包,0.00,0
7,859065,瓦楞烘烤盒＿戚風大咖,１５０＊９０ｍｍ（１００枚／包）,包,0.00,0
7,859066,戚風烘烤杯＿ＢＰ６４,１３２＊８６ｍｍ（１００枚／包）,包,0.00,0
7,859070,戚風烘烤杯＿ＢＰ６４,１３２＊８６ｍｍ（１００枚／包）,包,0.00,0
7,859095,開窗紙盒白色＿６吋小,１６５＊１６５＊５０（５００枚／箱）,箱,0.00,0
7,859096,開窗紙盒白色＿７吋,２１０＊２１０＊９０ｍｍ（２００枚／箱）,箱,0.00,0
7,859035,鋁箔盤朝顏金_小,３０＊３０ｍｍ（１０００枚／箱）,箱,0.00,0
7,859034,蛋糕紙墊＿鋁紙盤６",１５．８ｃｍ（３０００枚／箱）,箱,0.00,0
7,859033,蛋糕紙墊金色＿有耳,１６ｃｍ（１００枚／箱）,箱,0.00,0
7,859118,塑膠盒Ｖ２００（自扣,２３２＊２１７＊９０ｍｍ（２５０枚／箱）,箱,0.00,0
7,859119,塑膠盒Ｖ３００（自扣,２００＊２００＊７７ｍｍ（５００枚／箱）,箱,0.00,0
7,859121,塑膠盒Ｋ３２１（自扣,１８０＊１８０＊６６ｍｍ（５００枚／箱）,箱,0.00,0
7,859122,塑膠盒Ｖ５００（自扣,１５７＊１５７＊８０ｍｍ（５００枚／箱）,箱,0.00,0
7,859123,塑膠盒ＢＰ３６１５（,１６９＊１５４＊６３ｍｍ（７００枚／箱）,箱,0.00,0
7,859124,塑膠盒Ｖ５（自扣）,２１５＊８５ｍｍ（４５０枚／箱）,箱,0.00,0
7,859099,６入蛋糕盒（自扣）,１９０＊１４２＊７５ｍｍ（５００枚／箱）,箱,0.00,0
7,859126,塑膠盒Ｋ３１３（自扣,１９５＊７０＊４０ｍｍ（２０００枚／箱）,箱,0.00,0
7,859127,塑膠盒Ｋ３１９（自扣,２３０＊１００＊６６ｍｍ（１２００枚）,箱,0.00,0
7,859128,塑膠盒Ｋ３３３（自扣,２２５＊９５＊７５ｍｍ（１２００枚／箱）,箱,0.00,0
7,859101,手提蛋糕盒Ｋ２０００,１６８＊１０６ｍｍ（３００套／箱）,箱,0.00,0
7,859102,手提蛋糕盒Ｋ２０００,１９６＊１０６ｍｍ（２００套／箱）,箱,0.00,0
7,859105,手提蛋糕盒Ｋ２０００,２１５＊１０７ｍｍ（２００套／箱）,箱,0.00,0
7,859125,塑膠盒Ｓ７０４,１３５＊１０３＊５０ｍｍ（１６００枚）,箱,0.00,0
7,859129,塑膠盒Ｖ８（自扣）,１５５＊１４０＊７０ｍｍ（４５０枚）,箱,0.00,0
7,859056,耐熱紙杯＿橢圓,１２６＊６６＊２８ｍｍ,包,0.00,0
7,859089,８Ｋ手提餐盒,１４６＊１１０＊９０ｍｍ,箱,0.00,0
7,800060,紙漿杯座４入,600入/箱,箱,0.00,0
7,859086,三明治袋－Ｐ６０,寬幅６０ｍｍ（１０００枚／包）,包,0.00,0
7,859084,三明治袋－Ｐ５１,１０００枚／包,枚,0.00,0
7,859029,霜淇淋杯 ３００ＭＬ,１０００入／箱,箱,0.00,0
7,859030,霜淇淋湯匙,１００入／包,包,0.00,0
7,859031,甜筒杯套,５０００入／箱,葙,0.00,0
7,959010,三斤捲取塑膠袋,１２入,箱,0.00,0
7,959003,透明封箱帶（６入）,,條,0.00,0
7,959004,束袋帶紅（肉）,２０入,箱,0.00,0
7,800059,五斤捲取塑膠袋,１２入,箱,0.00,0
7,969001,透明膠帶１８Ｍ／Ｍ（,１６入／條,條,0.00,0
7,969007,透明膠帶（１８Ｍ／Ｍ,,包,0.00,0
7,979010,毛巾（白）,（１２入／包）,包,0.00,0
7,989006,棉手套,１２入,包,0.00,0
7,989009,ＡＲＣ包裝機電熱線,,組,0.00,0
7,959001,保鮮膜（新鮮）,１０箱,捲,0.00,0
7,979001,白毛巾（２０兩）,１０打,條,0.00,0
7,979005,４＊６吋ＰＰ袋,１０入,個,0.00,0
7,979013,毛巾（粉紅）,（１２入／包）,包,0.00,0
7,979014,毛巾（淺綠）,（１２入／包）,包,0.00,0
7,989010,蟲蟲帽１００入／包,１００入,包,0.00,0
7,989005,雙層不織布口罩（台製,５０入,盒,0.00,0
7,979002,ＭＳ白毛巾 包／１２,１２入,包,0.00,0
7,989007,紙口罩（５０００個／,５０００個／箱,箱,0.00,0
7,989008,立體口罩３層（４００,４０００個／箱,箱,0.00,0
7,979012,國聯工業用洗衣粉,,包,0.00,0
7,979017,乙醇５００ｍｌ／９５,１５罐／箱,箱,0.00,0
7,970001,好潔鋁箔７５尺,３０ＣＭ＊７５尺,支,0.00,0
7,970002,５折／５５ｐ,１００張,本,0.00,0
7,859025,紙插卡－混包（１８、,５０００枚／包,包,0.00,0
7,859027,紙插卡－２８元,５０００枚／包,包,0.00,0
7,859026,紙插卡－２５元,５０００枚／包,包,0.00,0
7,979015,手扒雞免洗手套,２００入,包,0.00,0
8,600251,日製豆皮壽司,４入／約１７０ｇ,盒,40.00,0
8,600254,豆皮壽司４入,約２００ｇ,盒,40.00,0
8,600201,豆皮壽司３入,約１４０ｇ,盒,25.00,0
8,600202,豆皮壽司５入,約２３０ｇ,盒,38.00,0
8,600200,三寶豆皮,約１６５ｇ,盒,38.00,0
8,600253,三角豆皮壽司,４入／約２００ｇ,盒,40.00,0
8,609417,豆皮捲＿壽司用,１０枚／包（１０包／箱）,包,260.00,0
8,600236,龍蝦沙拉蛋捲壽司,約１８０ｇ,盒,50.00,0
8,600237,鮪魚沙拉蛋捲壽司,約１８０ｇ,盒,48.00,0
8,600238,龍蝦沙拉魚卵捲壽司,約１６１ｇ,盒,45.00,0
8,600239,龍蝦沙拉海苔捲壽司,約１５７ｇ,盒,45.00,0
8,600244,蒲燒秋刀魚捲,約２００ｇ,盒,50.00,0
8,600248,雙手捲＿肉鬆＋鮪魚,２入／約２２１ｇ,盒,38.00,0
8,600249,雙手捲＿肉鬆＋蟹味棒,２入／約２１４ｇ,盒,38.00,0
8,600250,雙手捲＿鮪魚＋蟹味棒,２入／約２２０ｇ,盒,38.00,0
8,600100,士林香腸壽司,約１３０ｇ,盒,38.00,0
8,600101,泡菜燒肉壽司,約１３１ｇ,盒,38.00,0
8,600001,握壽司＿藏前,約１６０ｇ,盒,75.00,0
8,600002,握壽司＿兵町,約１６０ｇ,盒,75.00,0
8,600003,握壽司＿兩國,約２６５ｇ,盒,110.00,0
8,600004,握壽司＿京橋,約２５０ｇ,盒,120.00,0
8,600005,握壽司＿柳橋,約２９０ｇ,盒,139.00,0
8,600006,握壽司＿淺草,約２５０ｇ,盒,110.00,0
8,600007,握壽司＿築地,約３００ｇ,盒,130.00,0
8,600020,綜合蝦壽司,５入／約１４０ｇ,盒,70.00,0
8,600021,鐵火捲壽司（生鮪）,約２８０ｇ,盒,70.00,0
8,600022,鮭魚捲壽司,約２８０ｇ,盒,70.00,0
8,600203,肉鬆細捲,約１４５ｇ,盒,28.00,0
8,600204,蟹肉棒卷,約１６０ｇ,盒,28.00,0
8,600205,鮪魚細卷,約１６０ｇ,盒,28.00,0
8,600206,火腿黃瓜細卷,約１６０ｇ,盒,28.00,0
8,600207,魚卵細卷,約１５０ｇ,盒,28.00,0
8,600208,黃蘿蔔細捲,約１５０ｇ,盒,28.00,0
8,600215,花壽司－梅,約２００ｇ,盒,45.00,0
8,600216,鮪魚沙拉捲壽司,約２２８ｇ,盒,48.00,0
8,600217,炸蝦排捲壽司,約２５０ｇ,盒,45.00,0
8,600218,炸豬排捲壽司,約２５０ｇ,盒,58.00,0
8,600219,招牌大捲壽司,約３１０ｇ,盒,55.00,0
8,600220,鮪魚沙拉中捲壽司,約２１０ｇ,盒,38.00,0
8,600221,沙拉中捲壽司,約２２０ｇ,盒,38.00,0
8,600222,肉鬆中捲壽司,約２１０ｇ,盒,38.00,0
8,600223,火腿鮪魚中捲壽司,約２３５ｇ,盒,38.00,0
